League;Date;Get;Pay;Value;Confidence
Harbinger;2017-11-22;Chaos Orb;Splinter of Esh;12.5;Low
Harbinger;2017-11-23;Chaos Orb;Splinter of Esh;12.5;Low
Harbinger;2017-11-24;Chaos Orb;Splinter of Esh;12.5;Low
Harbinger;2017-11-25;Chaos Orb;Splinter of Esh;12.5;Low
Harbinger;2017-11-26;Chaos Orb;Splinter of Esh;12.5;Low
Harbinger;2017-11-28;Chaos Orb;Splinter of Esh;34;Low
Harbinger;2017-11-29;Chaos Orb;Splinter of Esh;34;Low
Harbinger;2017-11-30;Chaos Orb;Splinter of Esh;34;Low
Harbinger;2017-12-01;Chaos Orb;Splinter of Esh;34;Low
Harbinger;2017-12-02;Chaos Orb;Splinter of Esh;34;Low
Harbinger;2017-12-03;Chaos Orb;Splinter of Esh;34;Low
Harbinger;2017-12-04;Chaos Orb;Splinter of Esh;32.2;Low
Harbinger;2017-08-06;Master Cartographer's Sextant;Chaos Orb;8.97368;Low
Harbinger;2017-08-07;Master Cartographer's Sextant;Chaos Orb;7.99474;High
Harbinger;2017-08-08;Master Cartographer's Sextant;Chaos Orb;8.213;High
Harbinger;2017-08-09;Master Cartographer's Sextant;Chaos Orb;8.3656;High
Harbinger;2017-08-10;Master Cartographer's Sextant;Chaos Orb;7.98273;High
Harbinger;2017-08-11;Master Cartographer's Sextant;Chaos Orb;6.95085;High
Harbinger;2017-08-12;Master Cartographer's Sextant;Chaos Orb;6.03733;High
Harbinger;2017-08-13;Master Cartographer's Sextant;Chaos Orb;6;High
Harbinger;2017-08-14;Master Cartographer's Sextant;Chaos Orb;5.91126;High
Harbinger;2017-08-15;Master Cartographer's Sextant;Chaos Orb;5.27159;High
Harbinger;2017-08-16;Master Cartographer's Sextant;Chaos Orb;5;High
Harbinger;2017-08-17;Master Cartographer's Sextant;Chaos Orb;5;High
Harbinger;2017-08-18;Master Cartographer's Sextant;Chaos Orb;5;High
Harbinger;2017-08-19;Master Cartographer's Sextant;Chaos Orb;5;High
Harbinger;2017-08-20;Master Cartographer's Sextant;Chaos Orb;4.86497;High
Harbinger;2017-08-21;Master Cartographer's Sextant;Chaos Orb;4.92787;High
Harbinger;2017-08-22;Master Cartographer's Sextant;Chaos Orb;4.6387;High
Harbinger;2017-08-23;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-08-24;Master Cartographer's Sextant;Chaos Orb;4.46867;High
Harbinger;2017-08-25;Master Cartographer's Sextant;Chaos Orb;4.07065;High
Harbinger;2017-08-26;Master Cartographer's Sextant;Chaos Orb;4.0072;High
Harbinger;2017-08-27;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-08-28;Master Cartographer's Sextant;Chaos Orb;4.00267;High
Harbinger;2017-08-29;Master Cartographer's Sextant;Chaos Orb;4.11378;High
Harbinger;2017-08-30;Master Cartographer's Sextant;Chaos Orb;4.0151;High
Harbinger;2017-08-31;Master Cartographer's Sextant;Chaos Orb;4.22857;High
Harbinger;2017-09-01;Master Cartographer's Sextant;Chaos Orb;4.4972;High
Harbinger;2017-09-02;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-09-03;Master Cartographer's Sextant;Chaos Orb;4.24535;High
Harbinger;2017-09-04;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-09-05;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-09-06;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-09-07;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-09-08;Master Cartographer's Sextant;Chaos Orb;4.488;High
Harbinger;2017-09-09;Master Cartographer's Sextant;Chaos Orb;4.35524;High
Harbinger;2017-09-10;Master Cartographer's Sextant;Chaos Orb;4.44315;High
Harbinger;2017-09-11;Master Cartographer's Sextant;Chaos Orb;4.42884;High
Harbinger;2017-09-12;Master Cartographer's Sextant;Chaos Orb;4.49551;High
Harbinger;2017-09-13;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-09-14;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-09-15;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-09-16;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-09-17;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-09-18;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-09-19;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-09-20;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-09-21;Master Cartographer's Sextant;Chaos Orb;4.55196;High
Harbinger;2017-09-22;Master Cartographer's Sextant;Chaos Orb;4.77768;High
Harbinger;2017-09-23;Master Cartographer's Sextant;Chaos Orb;4.65115;High
Harbinger;2017-09-24;Master Cartographer's Sextant;Chaos Orb;4.74518;High
Harbinger;2017-09-25;Master Cartographer's Sextant;Chaos Orb;4.78887;High
Harbinger;2017-09-26;Master Cartographer's Sextant;Chaos Orb;4.95528;High
Harbinger;2017-09-27;Master Cartographer's Sextant;Chaos Orb;5;High
Harbinger;2017-09-28;Master Cartographer's Sextant;Chaos Orb;4.99833;High
Harbinger;2017-09-29;Master Cartographer's Sextant;Chaos Orb;5;High
Harbinger;2017-09-30;Master Cartographer's Sextant;Chaos Orb;4.96304;High
Harbinger;2017-10-01;Master Cartographer's Sextant;Chaos Orb;5;High
Harbinger;2017-10-02;Master Cartographer's Sextant;Chaos Orb;5;High
Harbinger;2017-10-03;Master Cartographer's Sextant;Chaos Orb;5;High
Harbinger;2017-10-04;Master Cartographer's Sextant;Chaos Orb;5;High
Harbinger;2017-10-05;Master Cartographer's Sextant;Chaos Orb;5;High
Harbinger;2017-10-06;Master Cartographer's Sextant;Chaos Orb;5;High
Harbinger;2017-10-07;Master Cartographer's Sextant;Chaos Orb;5;High
Harbinger;2017-10-08;Master Cartographer's Sextant;Chaos Orb;5;High
Harbinger;2017-10-09;Master Cartographer's Sextant;Chaos Orb;5;High
Harbinger;2017-10-10;Master Cartographer's Sextant;Chaos Orb;4.9893;High
Harbinger;2017-10-11;Master Cartographer's Sextant;Chaos Orb;4.93739;High
Harbinger;2017-10-12;Master Cartographer's Sextant;Chaos Orb;4.92847;High
Harbinger;2017-10-13;Master Cartographer's Sextant;Chaos Orb;4.88473;High
Harbinger;2017-10-14;Master Cartographer's Sextant;Chaos Orb;4.84093;High
Harbinger;2017-10-15;Master Cartographer's Sextant;Chaos Orb;4.8054;High
Harbinger;2017-10-16;Master Cartographer's Sextant;Chaos Orb;4.59813;High
Harbinger;2017-10-17;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-10-18;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-10-19;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-10-20;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-10-21;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-10-22;Master Cartographer's Sextant;Chaos Orb;4.5;High
Harbinger;2017-10-23;Master Cartographer's Sextant;Chaos Orb;4.43451;High
Harbinger;2017-10-24;Master Cartographer's Sextant;Chaos Orb;4.4103;High
Harbinger;2017-10-25;Master Cartographer's Sextant;Chaos Orb;4.40207;High
Harbinger;2017-10-26;Master Cartographer's Sextant;Chaos Orb;4.37764;High
Harbinger;2017-10-27;Master Cartographer's Sextant;Chaos Orb;4.28073;High
Harbinger;2017-10-28;Master Cartographer's Sextant;Chaos Orb;4.29154;High
Harbinger;2017-10-29;Master Cartographer's Sextant;Chaos Orb;4.00039;High
Harbinger;2017-10-30;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-10-31;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-01;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-02;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-03;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-04;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-05;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-06;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-07;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-08;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-09;Master Cartographer's Sextant;Chaos Orb;3.9925;High
Harbinger;2017-11-10;Master Cartographer's Sextant;Chaos Orb;3.9798;High
Harbinger;2017-11-11;Master Cartographer's Sextant;Chaos Orb;3.97697;High
Harbinger;2017-11-12;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-13;Master Cartographer's Sextant;Chaos Orb;3.9625;High
Harbinger;2017-11-14;Master Cartographer's Sextant;Chaos Orb;3.94595;High
Harbinger;2017-11-15;Master Cartographer's Sextant;Chaos Orb;3.99923;High
Harbinger;2017-11-16;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-17;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-18;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-19;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-20;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-21;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-22;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-23;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-24;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-25;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-26;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-27;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-28;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-29;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-11-30;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-12-01;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-12-02;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-12-03;Master Cartographer's Sextant;Chaos Orb;4;High
Harbinger;2017-12-04;Master Cartographer's Sextant;Chaos Orb;3.99988;High
Harbinger;2017-08-06;Chaos Orb;Splinter of Chayula;1.50755;Low
Harbinger;2017-08-07;Chaos Orb;Splinter of Chayula;1.34196;Low
Harbinger;2017-08-08;Chaos Orb;Splinter of Chayula;1.29006;Medium
Harbinger;2017-08-09;Chaos Orb;Splinter of Chayula;1.05518;Medium
Harbinger;2017-08-10;Chaos Orb;Splinter of Chayula;0.96832;Medium
Harbinger;2017-08-11;Chaos Orb;Splinter of Chayula;0.81184;High
Harbinger;2017-08-12;Chaos Orb;Splinter of Chayula;0.71372;High
Harbinger;2017-08-13;Chaos Orb;Splinter of Chayula;0.6682;Medium
Harbinger;2017-08-14;Chaos Orb;Splinter of Chayula;0.66594;High
Harbinger;2017-08-15;Chaos Orb;Splinter of Chayula;0.62654;High
Harbinger;2017-08-16;Chaos Orb;Splinter of Chayula;0.54032;High
Harbinger;2017-08-17;Chaos Orb;Splinter of Chayula;0.54166;High
Harbinger;2017-08-18;Chaos Orb;Splinter of Chayula;0.53708;High
Harbinger;2017-08-19;Chaos Orb;Splinter of Chayula;0.5;High
Harbinger;2017-08-20;Chaos Orb;Splinter of Chayula;0.50065;High
Harbinger;2017-08-21;Chaos Orb;Splinter of Chayula;0.50211;High
Harbinger;2017-08-22;Chaos Orb;Splinter of Chayula;0.5;High
Harbinger;2017-08-23;Chaos Orb;Splinter of Chayula;0.49999;High
Harbinger;2017-08-24;Chaos Orb;Splinter of Chayula;0.48366;High
Harbinger;2017-08-25;Chaos Orb;Splinter of Chayula;0.45499;High
Harbinger;2017-08-26;Chaos Orb;Splinter of Chayula;0.45408;High
Harbinger;2017-08-27;Chaos Orb;Splinter of Chayula;0.46778;High
Harbinger;2017-08-28;Chaos Orb;Splinter of Chayula;0.45498;High
Harbinger;2017-08-29;Chaos Orb;Splinter of Chayula;0.44586;High
Harbinger;2017-08-30;Chaos Orb;Splinter of Chayula;0.45399;High
Harbinger;2017-08-31;Chaos Orb;Splinter of Chayula;0.47619;High
Harbinger;2017-09-01;Chaos Orb;Splinter of Chayula;0.49563;High
Harbinger;2017-09-02;Chaos Orb;Splinter of Chayula;0.53225;High
Harbinger;2017-09-03;Chaos Orb;Splinter of Chayula;0.54534;High
Harbinger;2017-09-04;Chaos Orb;Splinter of Chayula;0.56117;High
Harbinger;2017-09-05;Chaos Orb;Splinter of Chayula;0.6262;High
Harbinger;2017-09-06;Chaos Orb;Splinter of Chayula;0.63118;High
Harbinger;2017-09-07;Chaos Orb;Splinter of Chayula;0.59516;High
Harbinger;2017-09-08;Chaos Orb;Splinter of Chayula;0.57677;High
Harbinger;2017-09-09;Chaos Orb;Splinter of Chayula;0.56531;High
Harbinger;2017-09-10;Chaos Orb;Splinter of Chayula;0.55136;High
Harbinger;2017-09-11;Chaos Orb;Splinter of Chayula;0.51682;High
Harbinger;2017-09-12;Chaos Orb;Splinter of Chayula;0.50016;High
Harbinger;2017-09-13;Chaos Orb;Splinter of Chayula;0.49996;High
Harbinger;2017-09-14;Chaos Orb;Splinter of Chayula;0.50005;High
Harbinger;2017-09-15;Chaos Orb;Splinter of Chayula;0.52165;High
Harbinger;2017-09-16;Chaos Orb;Splinter of Chayula;0.54507;High
Harbinger;2017-09-17;Chaos Orb;Splinter of Chayula;0.54553;High
Harbinger;2017-09-18;Chaos Orb;Splinter of Chayula;0.5313;High
Harbinger;2017-09-19;Chaos Orb;Splinter of Chayula;0.5398;High
Harbinger;2017-09-20;Chaos Orb;Splinter of Chayula;0.54031;High
Harbinger;2017-09-21;Chaos Orb;Splinter of Chayula;0.54071;High
Harbinger;2017-09-22;Chaos Orb;Splinter of Chayula;0.54443;High
Harbinger;2017-09-23;Chaos Orb;Splinter of Chayula;0.54219;High
Harbinger;2017-09-24;Chaos Orb;Splinter of Chayula;0.54072;High
Harbinger;2017-09-25;Chaos Orb;Splinter of Chayula;0.54034;High
Harbinger;2017-09-26;Chaos Orb;Splinter of Chayula;0.53898;High
Harbinger;2017-09-27;Chaos Orb;Splinter of Chayula;0.53855;High
Harbinger;2017-09-28;Chaos Orb;Splinter of Chayula;0.53956;High
Harbinger;2017-09-29;Chaos Orb;Splinter of Chayula;0.53975;High
Harbinger;2017-09-30;Chaos Orb;Splinter of Chayula;0.52936;High
Harbinger;2017-10-01;Chaos Orb;Splinter of Chayula;0.5284;High
Harbinger;2017-10-02;Chaos Orb;Splinter of Chayula;0.53599;High
Harbinger;2017-10-03;Chaos Orb;Splinter of Chayula;0.53237;High
Harbinger;2017-10-04;Chaos Orb;Splinter of Chayula;0.52634;High
Harbinger;2017-10-05;Chaos Orb;Splinter of Chayula;0.52768;High
Harbinger;2017-10-06;Chaos Orb;Splinter of Chayula;0.52827;High
Harbinger;2017-10-07;Chaos Orb;Splinter of Chayula;0.53531;High
Harbinger;2017-10-08;Chaos Orb;Splinter of Chayula;0.53279;High
Harbinger;2017-10-09;Chaos Orb;Splinter of Chayula;0.5628;High
Harbinger;2017-10-10;Chaos Orb;Splinter of Chayula;0.5709;High
Harbinger;2017-10-11;Chaos Orb;Splinter of Chayula;0.579;High
Harbinger;2017-10-12;Chaos Orb;Splinter of Chayula;0.65441;High
Harbinger;2017-10-13;Chaos Orb;Splinter of Chayula;0.66456;High
Harbinger;2017-10-14;Chaos Orb;Splinter of Chayula;0.65442;High
Harbinger;2017-10-15;Chaos Orb;Splinter of Chayula;0.63445;High
Harbinger;2017-10-16;Chaos Orb;Splinter of Chayula;0.66667;High
Harbinger;2017-10-17;Chaos Orb;Splinter of Chayula;0.66499;High
Harbinger;2017-10-18;Chaos Orb;Splinter of Chayula;0.61884;High
Harbinger;2017-10-19;Chaos Orb;Splinter of Chayula;0.61435;High
Harbinger;2017-10-20;Chaos Orb;Splinter of Chayula;0.66528;Medium
Harbinger;2017-10-21;Chaos Orb;Splinter of Chayula;0.65403;High
Harbinger;2017-10-22;Chaos Orb;Splinter of Chayula;0.65492;Medium
Harbinger;2017-10-23;Chaos Orb;Splinter of Chayula;0.66803;High
Harbinger;2017-10-24;Chaos Orb;Splinter of Chayula;0.68812;High
Harbinger;2017-10-25;Chaos Orb;Splinter of Chayula;0.69569;Medium
Harbinger;2017-10-26;Chaos Orb;Splinter of Chayula;0.76767;Medium
Harbinger;2017-10-27;Chaos Orb;Splinter of Chayula;0.88971;Low
Harbinger;2017-10-28;Chaos Orb;Splinter of Chayula;1.00073;Low
Harbinger;2017-10-29;Chaos Orb;Splinter of Chayula;0.95662;Medium
Harbinger;2017-10-30;Chaos Orb;Splinter of Chayula;0.94727;Medium
Harbinger;2017-10-31;Chaos Orb;Splinter of Chayula;0.97527;Low
Harbinger;2017-11-01;Chaos Orb;Splinter of Chayula;1.08104;Low
Harbinger;2017-11-02;Chaos Orb;Splinter of Chayula;1.17429;Low
Harbinger;2017-11-03;Chaos Orb;Splinter of Chayula;1.13821;Medium
Harbinger;2017-11-04;Chaos Orb;Splinter of Chayula;1.09937;Low
Harbinger;2017-11-05;Chaos Orb;Splinter of Chayula;1.02085;Low
Harbinger;2017-11-06;Chaos Orb;Splinter of Chayula;1.04404;Medium
Harbinger;2017-11-07;Chaos Orb;Splinter of Chayula;1.06811;Medium
Harbinger;2017-11-08;Chaos Orb;Splinter of Chayula;1.12417;Medium
Harbinger;2017-11-09;Chaos Orb;Splinter of Chayula;1.0587;Medium
Harbinger;2017-11-10;Chaos Orb;Splinter of Chayula;1.05904;Medium
Harbinger;2017-11-11;Chaos Orb;Splinter of Chayula;1;High
Harbinger;2017-11-12;Chaos Orb;Splinter of Chayula;1;High
Harbinger;2017-11-13;Chaos Orb;Splinter of Chayula;1.05045;High
Harbinger;2017-11-14;Chaos Orb;Splinter of Chayula;1.09037;High
Harbinger;2017-11-15;Chaos Orb;Splinter of Chayula;1.10194;High
Harbinger;2017-11-16;Chaos Orb;Splinter of Chayula;1.10215;High
Harbinger;2017-11-17;Chaos Orb;Splinter of Chayula;1.09696;Medium
Harbinger;2017-11-18;Chaos Orb;Splinter of Chayula;1.08771;Medium
Harbinger;2017-11-19;Chaos Orb;Splinter of Chayula;1.09361;Medium
Harbinger;2017-11-20;Chaos Orb;Splinter of Chayula;1.02148;Medium
Harbinger;2017-11-21;Chaos Orb;Splinter of Chayula;1;High
Harbinger;2017-11-22;Chaos Orb;Splinter of Chayula;1;High
Harbinger;2017-11-23;Chaos Orb;Splinter of Chayula;0.97823;High
Harbinger;2017-11-24;Chaos Orb;Splinter of Chayula;0.93804;High
Harbinger;2017-11-25;Chaos Orb;Splinter of Chayula;0.92977;High
Harbinger;2017-11-26;Chaos Orb;Splinter of Chayula;0.92563;High
Harbinger;2017-11-27;Chaos Orb;Splinter of Chayula;0.92665;High
Harbinger;2017-11-28;Chaos Orb;Splinter of Chayula;0.91504;High
Harbinger;2017-11-29;Chaos Orb;Splinter of Chayula;0.90927;High
Harbinger;2017-11-30;Chaos Orb;Splinter of Chayula;0.90909;Medium
Harbinger;2017-12-01;Chaos Orb;Splinter of Chayula;0.90641;Medium
Harbinger;2017-12-02;Chaos Orb;Splinter of Chayula;0.91149;Medium
Harbinger;2017-12-03;Chaos Orb;Splinter of Chayula;0.86393;Medium
Harbinger;2017-12-04;Chaos Orb;Splinter of Chayula;0.78486;Medium
Harbinger;2017-08-06;Chaos Orb;Mortal Ignorance;0.10575;Low
Harbinger;2017-08-07;Chaos Orb;Mortal Ignorance;0.09057;Low
Harbinger;2017-08-08;Chaos Orb;Mortal Ignorance;0.06876;Low
Harbinger;2017-08-09;Chaos Orb;Mortal Ignorance;0.05937;Medium
Harbinger;2017-08-10;Chaos Orb;Mortal Ignorance;0.06055;Medium
Harbinger;2017-08-11;Chaos Orb;Mortal Ignorance;0.06157;Low
Harbinger;2017-08-12;Chaos Orb;Mortal Ignorance;0.0584;Low
Harbinger;2017-08-13;Chaos Orb;Mortal Ignorance;0.05919;Medium
Harbinger;2017-08-14;Chaos Orb;Mortal Ignorance;0.06787;Medium
Harbinger;2017-08-15;Chaos Orb;Mortal Ignorance;0.07002;Medium
Harbinger;2017-08-16;Chaos Orb;Mortal Ignorance;0.06809;Low
Harbinger;2017-08-17;Chaos Orb;Mortal Ignorance;0.0628;Medium
Harbinger;2017-08-18;Chaos Orb;Mortal Ignorance;0.06256;Medium
Harbinger;2017-08-19;Chaos Orb;Mortal Ignorance;0.0629;Medium
Harbinger;2017-08-20;Chaos Orb;Mortal Ignorance;0.06038;Medium
Harbinger;2017-08-21;Chaos Orb;Mortal Ignorance;0.06007;Medium
Harbinger;2017-08-22;Chaos Orb;Mortal Ignorance;0.0564;High
Harbinger;2017-08-23;Chaos Orb;Mortal Ignorance;0.05585;High
Harbinger;2017-08-24;Chaos Orb;Mortal Ignorance;0.05574;High
Harbinger;2017-08-25;Chaos Orb;Mortal Ignorance;0.05556;Medium
Harbinger;2017-08-26;Chaos Orb;Mortal Ignorance;0.05785;Medium
Harbinger;2017-08-27;Chaos Orb;Mortal Ignorance;0.05766;Medium
Harbinger;2017-08-28;Chaos Orb;Mortal Ignorance;0.05364;Medium
Harbinger;2017-08-29;Chaos Orb;Mortal Ignorance;0.04641;High
Harbinger;2017-08-30;Chaos Orb;Mortal Ignorance;0.04719;Medium
Harbinger;2017-08-31;Chaos Orb;Mortal Ignorance;0.04991;Low
Harbinger;2017-09-01;Chaos Orb;Mortal Ignorance;0.05072;Medium
Harbinger;2017-09-02;Chaos Orb;Mortal Ignorance;0.05279;Medium
Harbinger;2017-09-03;Chaos Orb;Mortal Ignorance;0.05231;Medium
Harbinger;2017-09-04;Chaos Orb;Mortal Ignorance;0.05313;Medium
Harbinger;2017-09-05;Chaos Orb;Mortal Ignorance;0.05077;Medium
Harbinger;2017-09-06;Chaos Orb;Mortal Ignorance;0.04936;Medium
Harbinger;2017-09-07;Chaos Orb;Mortal Ignorance;0.0487;Medium
Harbinger;2017-09-08;Chaos Orb;Mortal Ignorance;0.05315;Medium
Harbinger;2017-09-09;Chaos Orb;Mortal Ignorance;0.05559;Low
Harbinger;2017-09-10;Chaos Orb;Mortal Ignorance;0.05437;Medium
Harbinger;2017-09-11;Chaos Orb;Mortal Ignorance;0.05322;Medium
Harbinger;2017-09-12;Chaos Orb;Mortal Ignorance;0.05375;Medium
Harbinger;2017-09-13;Chaos Orb;Mortal Ignorance;0.05544;Low
Harbinger;2017-09-14;Chaos Orb;Mortal Ignorance;0.052;Medium
Harbinger;2017-09-15;Chaos Orb;Mortal Ignorance;0.04938;Medium
Harbinger;2017-09-16;Chaos Orb;Mortal Ignorance;0.04147;Low
Harbinger;2017-09-17;Chaos Orb;Mortal Ignorance;0.04036;Low
Harbinger;2017-09-18;Chaos Orb;Mortal Ignorance;0.03781;Medium
Harbinger;2017-09-19;Chaos Orb;Mortal Ignorance;0.03662;Medium
Harbinger;2017-09-20;Chaos Orb;Mortal Ignorance;0.03147;Medium
Harbinger;2017-09-21;Chaos Orb;Mortal Ignorance;0.02994;Medium
Harbinger;2017-09-22;Chaos Orb;Mortal Ignorance;0.02825;Medium
Harbinger;2017-09-23;Chaos Orb;Mortal Ignorance;0.02768;Medium
Harbinger;2017-09-24;Chaos Orb;Mortal Ignorance;0.02764;Medium
Harbinger;2017-09-25;Chaos Orb;Mortal Ignorance;0.02722;Medium
Harbinger;2017-09-26;Chaos Orb;Mortal Ignorance;0.02715;Medium
Harbinger;2017-09-27;Chaos Orb;Mortal Ignorance;0.0275;Medium
Harbinger;2017-09-28;Chaos Orb;Mortal Ignorance;0.02746;Medium
Harbinger;2017-09-29;Chaos Orb;Mortal Ignorance;0.02711;Medium
Harbinger;2017-09-30;Chaos Orb;Mortal Ignorance;0.02707;Medium
Harbinger;2017-10-01;Chaos Orb;Mortal Ignorance;0.02577;Medium
Harbinger;2017-10-02;Chaos Orb;Mortal Ignorance;0.02632;Medium
Harbinger;2017-10-03;Chaos Orb;Mortal Ignorance;0.02645;Medium
Harbinger;2017-10-04;Chaos Orb;Mortal Ignorance;0.02571;Medium
Harbinger;2017-10-05;Chaos Orb;Mortal Ignorance;0.02378;Medium
Harbinger;2017-10-06;Chaos Orb;Mortal Ignorance;0.02254;Medium
Harbinger;2017-10-07;Chaos Orb;Mortal Ignorance;0.02236;Medium
Harbinger;2017-10-08;Chaos Orb;Mortal Ignorance;0.02203;Medium
Harbinger;2017-10-09;Chaos Orb;Mortal Ignorance;0.02351;Medium
Harbinger;2017-10-10;Chaos Orb;Mortal Ignorance;0.02363;Medium
Harbinger;2017-10-11;Chaos Orb;Mortal Ignorance;0.02301;High
Harbinger;2017-10-12;Chaos Orb;Mortal Ignorance;0.0219;Medium
Harbinger;2017-10-13;Chaos Orb;Mortal Ignorance;0.02172;High
Harbinger;2017-10-14;Chaos Orb;Mortal Ignorance;0.02278;Medium
Harbinger;2017-10-15;Chaos Orb;Mortal Ignorance;0.02265;Medium
Harbinger;2017-10-16;Chaos Orb;Mortal Ignorance;0.02234;Medium
Harbinger;2017-10-17;Chaos Orb;Mortal Ignorance;0.02226;Medium
Harbinger;2017-10-18;Chaos Orb;Mortal Ignorance;0.0224;Medium
Harbinger;2017-10-19;Chaos Orb;Mortal Ignorance;0.0222;Medium
Harbinger;2017-10-20;Chaos Orb;Mortal Ignorance;0.02201;Medium
Harbinger;2017-10-21;Chaos Orb;Mortal Ignorance;0.02194;Medium
Harbinger;2017-10-22;Chaos Orb;Mortal Ignorance;0.02183;Medium
Harbinger;2017-10-23;Chaos Orb;Mortal Ignorance;0.02193;Medium
Harbinger;2017-10-24;Chaos Orb;Mortal Ignorance;0.0217;Medium
Harbinger;2017-10-25;Chaos Orb;Mortal Ignorance;0.02077;Medium
Harbinger;2017-10-26;Chaos Orb;Mortal Ignorance;0.02167;Medium
Harbinger;2017-10-27;Chaos Orb;Mortal Ignorance;0.02075;Medium
Harbinger;2017-10-28;Chaos Orb;Mortal Ignorance;0.02072;Low
Harbinger;2017-10-29;Chaos Orb;Mortal Ignorance;0.01922;Medium
Harbinger;2017-10-30;Chaos Orb;Mortal Ignorance;0.01956;Medium
Harbinger;2017-10-31;Chaos Orb;Mortal Ignorance;0.01907;Medium
Harbinger;2017-11-01;Chaos Orb;Mortal Ignorance;0.0194;Medium
Harbinger;2017-11-02;Chaos Orb;Mortal Ignorance;0.01894;Medium
Harbinger;2017-11-03;Chaos Orb;Mortal Ignorance;0.01756;Medium
Harbinger;2017-11-04;Chaos Orb;Mortal Ignorance;0.01748;Medium
Harbinger;2017-11-05;Chaos Orb;Mortal Ignorance;0.01815;Medium
Harbinger;2017-11-06;Chaos Orb;Mortal Ignorance;0.01834;Medium
Harbinger;2017-11-07;Chaos Orb;Mortal Ignorance;0.01823;Medium
Harbinger;2017-11-08;Chaos Orb;Mortal Ignorance;0.01829;Medium
Harbinger;2017-11-09;Chaos Orb;Mortal Ignorance;0.01768;Medium
Harbinger;2017-11-10;Chaos Orb;Mortal Ignorance;0.01753;Medium
Harbinger;2017-11-11;Chaos Orb;Mortal Ignorance;0.01777;Medium
Harbinger;2017-11-12;Chaos Orb;Mortal Ignorance;0.01776;Medium
Harbinger;2017-11-13;Chaos Orb;Mortal Ignorance;0.01787;Medium
Harbinger;2017-11-14;Chaos Orb;Mortal Ignorance;0.0184;Medium
Harbinger;2017-11-15;Chaos Orb;Mortal Ignorance;0.01844;Medium
Harbinger;2017-11-16;Chaos Orb;Mortal Ignorance;0.01795;Medium
