League;Date;Get;Pay;Value;Confidence
Legacy;2017-06-23;Orb of Scouring;Chaos Orb;0.58839;High
Legacy;2017-06-24;Orb of Scouring;Chaos Orb;0.60052;High
Legacy;2017-06-25;Orb of Scouring;Chaos Orb;0.5856;High
Legacy;2017-06-26;Orb of Scouring;Chaos Orb;0.59255;High
Legacy;2017-06-27;Orb of Scouring;Chaos Orb;0.59005;High
Legacy;2017-06-28;Orb of Scouring;Chaos Orb;0.59043;High
Legacy;2017-06-29;Orb of Scouring;Chaos Orb;0.60934;High
Legacy;2017-06-30;Orb of Scouring;Chaos Orb;0.6217;High
Legacy;2017-07-01;Orb of Scouring;Chaos Orb;0.60975;High
Legacy;2017-07-02;Orb of Scouring;Chaos Orb;0.59982;High
Legacy;2017-07-03;Orb of Scouring;Chaos Orb;0.61095;High
Legacy;2017-07-04;Orb of Scouring;Chaos Orb;0.63813;High
Legacy;2017-07-05;Orb of Scouring;Chaos Orb;0.65567;High
Legacy;2017-07-06;Orb of Scouring;Chaos Orb;0.64662;High
Legacy;2017-07-07;Orb of Scouring;Chaos Orb;0.62791;High
Legacy;2017-07-08;Orb of Scouring;Chaos Orb;0.64614;High
Legacy;2017-07-09;Orb of Scouring;Chaos Orb;0.6597;High
Legacy;2017-07-10;Orb of Scouring;Chaos Orb;0.65954;High
Legacy;2017-07-11;Orb of Scouring;Chaos Orb;0.65723;High
Legacy;2017-07-12;Orb of Scouring;Chaos Orb;0.64428;High
Legacy;2017-07-13;Orb of Scouring;Chaos Orb;0.64617;High
Legacy;2017-07-14;Orb of Scouring;Chaos Orb;0.6451;High
Legacy;2017-07-15;Orb of Scouring;Chaos Orb;0.64272;High
Legacy;2017-07-16;Orb of Scouring;Chaos Orb;0.65313;High
Legacy;2017-07-17;Orb of Scouring;Chaos Orb;0.65293;High
Legacy;2017-07-18;Orb of Scouring;Chaos Orb;0.65132;High
Legacy;2017-07-19;Orb of Scouring;Chaos Orb;0.64086;High
Legacy;2017-07-20;Orb of Scouring;Chaos Orb;0.62639;High
Legacy;2017-07-21;Orb of Scouring;Chaos Orb;0.61258;High
Legacy;2017-07-22;Orb of Scouring;Chaos Orb;0.6075;High
Legacy;2017-07-23;Orb of Scouring;Chaos Orb;0.59251;High
Legacy;2017-07-24;Orb of Scouring;Chaos Orb;0.58189;High
Legacy;2017-07-25;Orb of Scouring;Chaos Orb;0.56139;High
Legacy;2017-07-26;Orb of Scouring;Chaos Orb;0.56472;High
Legacy;2017-07-27;Orb of Scouring;Chaos Orb;0.57241;High
Legacy;2017-07-28;Orb of Scouring;Chaos Orb;0.58741;High
Legacy;2017-07-29;Orb of Scouring;Chaos Orb;0.58362;High
Legacy;2017-07-30;Orb of Scouring;Chaos Orb;0.5821;High
Legacy;2017-07-31;Orb of Scouring;Chaos Orb;0.57858;High
Legacy;2017-03-03;Chaos Orb;Exalted Orb;0.86667;Low
Legacy;2017-03-04;Chaos Orb;Exalted Orb;0.06113;High
Legacy;2017-03-05;Chaos Orb;Exalted Orb;0.02346;High
Legacy;2017-03-06;Chaos Orb;Exalted Orb;0.01918;High
Legacy;2017-03-07;Chaos Orb;Exalted Orb;0.0193;High
Legacy;2017-03-08;Chaos Orb;Exalted Orb;0.01949;High
Legacy;2017-03-09;Chaos Orb;Exalted Orb;0.0192;High
Legacy;2017-03-10;Chaos Orb;Exalted Orb;0.01847;High
Legacy;2017-03-11;Chaos Orb;Exalted Orb;0.01746;High
Legacy;2017-03-12;Chaos Orb;Exalted Orb;0.0161;High
Legacy;2017-03-13;Chaos Orb;Exalted Orb;0.01521;High
Legacy;2017-03-14;Chaos Orb;Exalted Orb;0.01469;High
Legacy;2017-03-15;Chaos Orb;Exalted Orb;0.01428;High
Legacy;2017-03-16;Chaos Orb;Exalted Orb;0.01424;High
Legacy;2017-03-17;Chaos Orb;Exalted Orb;0.01381;High
Legacy;2017-03-18;Chaos Orb;Exalted Orb;0.01344;High
Legacy;2017-03-19;Chaos Orb;Exalted Orb;0.01334;High
Legacy;2017-03-20;Chaos Orb;Exalted Orb;0.013;High
Legacy;2017-03-21;Chaos Orb;Exalted Orb;0.01274;High
Legacy;2017-03-22;Chaos Orb;Exalted Orb;0.01257;High
Legacy;2017-03-23;Chaos Orb;Exalted Orb;0.01209;High
Legacy;2017-03-24;Chaos Orb;Exalted Orb;0.01174;High
Legacy;2017-03-25;Chaos Orb;Exalted Orb;0.01154;High
Legacy;2017-03-26;Chaos Orb;Exalted Orb;0.01168;High
Legacy;2017-03-27;Chaos Orb;Exalted Orb;0.01154;High
Legacy;2017-03-28;Chaos Orb;Exalted Orb;0.01119;High
Legacy;2017-03-29;Chaos Orb;Exalted Orb;0.01052;High
Legacy;2017-03-30;Chaos Orb;Exalted Orb;0.00996;High
Legacy;2017-03-31;Chaos Orb;Exalted Orb;0.00984;High
Legacy;2017-04-01;Chaos Orb;Exalted Orb;0.00955;High
Legacy;2017-04-02;Chaos Orb;Exalted Orb;0.00916;High
Legacy;2017-04-03;Chaos Orb;Exalted Orb;0.00869;High
Legacy;2017-04-04;Chaos Orb;Exalted Orb;0.00863;High
Legacy;2017-04-05;Chaos Orb;Exalted Orb;0.00936;High
Legacy;2017-04-06;Chaos Orb;Exalted Orb;0.00944;High
Legacy;2017-04-07;Chaos Orb;Exalted Orb;0.00924;High
Legacy;2017-04-08;Chaos Orb;Exalted Orb;0.00908;High
Legacy;2017-04-09;Chaos Orb;Exalted Orb;0.00916;High
Legacy;2017-04-10;Chaos Orb;Exalted Orb;0.00939;High
Legacy;2017-04-11;Chaos Orb;Exalted Orb;0.00993;High
Legacy;2017-04-12;Chaos Orb;Exalted Orb;0.01045;High
Legacy;2017-04-13;Chaos Orb;Exalted Orb;0.01142;High
Legacy;2017-04-14;Chaos Orb;Exalted Orb;0.01123;High
Legacy;2017-04-15;Chaos Orb;Exalted Orb;0.01091;High
Legacy;2017-04-16;Chaos Orb;Exalted Orb;0.01087;High
Legacy;2017-04-17;Chaos Orb;Exalted Orb;0.01092;High
Legacy;2017-04-18;Chaos Orb;Exalted Orb;0.01093;High
Legacy;2017-04-19;Chaos Orb;Exalted Orb;0.01082;High
Legacy;2017-04-20;Chaos Orb;Exalted Orb;0.01074;High
Legacy;2017-04-21;Chaos Orb;Exalted Orb;0.0107;High
Legacy;2017-04-22;Chaos Orb;Exalted Orb;0.0108;High
Legacy;2017-04-23;Chaos Orb;Exalted Orb;0.01086;High
Legacy;2017-04-24;Chaos Orb;Exalted Orb;0.01086;High
Legacy;2017-04-25;Chaos Orb;Exalted Orb;0.01076;High
Legacy;2017-04-26;Chaos Orb;Exalted Orb;0.01065;High
Legacy;2017-04-27;Chaos Orb;Exalted Orb;0.01063;High
Legacy;2017-04-28;Chaos Orb;Exalted Orb;0.01063;High
Legacy;2017-04-29;Chaos Orb;Exalted Orb;0.01062;High
Legacy;2017-04-30;Chaos Orb;Exalted Orb;0.01067;High
Legacy;2017-05-01;Chaos Orb;Exalted Orb;0.01075;High
Legacy;2017-05-02;Chaos Orb;Exalted Orb;0.01071;High
Legacy;2017-05-03;Chaos Orb;Exalted Orb;0.01068;High
Legacy;2017-05-04;Chaos Orb;Exalted Orb;0.01053;High
Legacy;2017-05-05;Chaos Orb;Exalted Orb;0.01043;High
Legacy;2017-05-06;Chaos Orb;Exalted Orb;0.01038;High
Legacy;2017-05-07;Chaos Orb;Exalted Orb;0.0103;High
Legacy;2017-05-08;Chaos Orb;Exalted Orb;0.01029;High
Legacy;2017-05-09;Chaos Orb;Exalted Orb;0.01031;High
Legacy;2017-05-10;Chaos Orb;Exalted Orb;0.01031;High
Legacy;2017-05-11;Chaos Orb;Exalted Orb;0.01032;High
Legacy;2017-05-12;Chaos Orb;Exalted Orb;0.01031;High
Legacy;2017-05-13;Chaos Orb;Exalted Orb;0.01027;High
Legacy;2017-05-14;Chaos Orb;Exalted Orb;0.01031;High
Legacy;2017-05-15;Chaos Orb;Exalted Orb;0.01031;High
Legacy;2017-05-16;Chaos Orb;Exalted Orb;0.01034;High
Legacy;2017-05-17;Chaos Orb;Exalted Orb;0.01031;High
Legacy;2017-05-18;Chaos Orb;Exalted Orb;0.01029;High
Legacy;2017-05-19;Chaos Orb;Exalted Orb;0.01023;High
Legacy;2017-05-20;Chaos Orb;Exalted Orb;0.01026;High
Legacy;2017-05-21;Chaos Orb;Exalted Orb;0.0103;High
Legacy;2017-05-22;Chaos Orb;Exalted Orb;0.01032;High
Legacy;2017-05-23;Chaos Orb;Exalted Orb;0.0104;High
Legacy;2017-05-24;Chaos Orb;Exalted Orb;0.01058;High
Legacy;2017-05-25;Chaos Orb;Exalted Orb;0.01091;High
Legacy;2017-05-26;Chaos Orb;Exalted Orb;0.01099;High
Legacy;2017-05-27;Chaos Orb;Exalted Orb;0.01099;High
Legacy;2017-05-28;Chaos Orb;Exalted Orb;0.01109;High
Legacy;2017-05-29;Chaos Orb;Exalted Orb;0.01133;High
Legacy;2017-05-30;Chaos Orb;Exalted Orb;0.01169;High
Legacy;2017-05-31;Chaos Orb;Exalted Orb;0.01177;High
Legacy;2017-06-01;Chaos Orb;Exalted Orb;0.01174;High
Legacy;2017-06-02;Chaos Orb;Exalted Orb;0.01126;High
Legacy;2017-06-03;Chaos Orb;Exalted Orb;0.01117;High
Legacy;2017-06-04;Chaos Orb;Exalted Orb;0.01131;High
Legacy;2017-06-05;Chaos Orb;Exalted Orb;0.01128;High
Legacy;2017-06-06;Chaos Orb;Exalted Orb;0.01134;High
Legacy;2017-06-07;Chaos Orb;Exalted Orb;0.01128;High
Legacy;2017-06-08;Chaos Orb;Exalted Orb;0.01116;High
Legacy;2017-06-09;Chaos Orb;Exalted Orb;0.0111;High
Legacy;2017-06-10;Chaos Orb;Exalted Orb;0.01111;High
Legacy;2017-06-11;Chaos Orb;Exalted Orb;0.01111;High
Legacy;2017-06-12;Chaos Orb;Exalted Orb;0.01112;High
Legacy;2017-06-13;Chaos Orb;Exalted Orb;0.01109;High
Legacy;2017-06-14;Chaos Orb;Exalted Orb;0.01106;High
Legacy;2017-06-15;Chaos Orb;Exalted Orb;0.01111;High
Legacy;2017-06-16;Chaos Orb;Exalted Orb;0.01114;High
Legacy;2017-06-17;Chaos Orb;Exalted Orb;0.01126;High
Legacy;2017-06-18;Chaos Orb;Exalted Orb;0.01134;High
Legacy;2017-06-19;Chaos Orb;Exalted Orb;0.01147;High
Legacy;2017-06-20;Chaos Orb;Exalted Orb;0.01151;High
Legacy;2017-06-21;Chaos Orb;Exalted Orb;0.01164;High
Legacy;2017-06-22;Chaos Orb;Exalted Orb;0.01174;High
Legacy;2017-06-23;Chaos Orb;Exalted Orb;0.01185;High
Legacy;2017-06-24;Chaos Orb;Exalted Orb;0.01209;High
Legacy;2017-06-25;Chaos Orb;Exalted Orb;0.0122;High
Legacy;2017-06-26;Chaos Orb;Exalted Orb;0.01138;High
Legacy;2017-06-27;Chaos Orb;Exalted Orb;0.01128;High
Legacy;2017-06-28;Chaos Orb;Exalted Orb;0.01241;High
Legacy;2017-06-29;Chaos Orb;Exalted Orb;0.01243;High
Legacy;2017-06-30;Chaos Orb;Exalted Orb;0.01243;High
Legacy;2017-07-01;Chaos Orb;Exalted Orb;0.01244;High
Legacy;2017-07-02;Chaos Orb;Exalted Orb;0.0125;High
Legacy;2017-07-03;Chaos Orb;Exalted Orb;0.0125;High
Legacy;2017-07-04;Chaos Orb;Exalted Orb;0.0125;High
Legacy;2017-07-05;Chaos Orb;Exalted Orb;0.0125;High
Legacy;2017-07-06;Chaos Orb;Exalted Orb;0.01244;High
Legacy;2017-07-07;Chaos Orb;Exalted Orb;0.01242;High
Legacy;2017-07-08;Chaos Orb;Exalted Orb;0.01246;High
Legacy;2017-07-09;Chaos Orb;Exalted Orb;0.01249;High
Legacy;2017-07-10;Chaos Orb;Exalted Orb;0.01251;High
Legacy;2017-07-11;Chaos Orb;Exalted Orb;0.0125;High
Legacy;2017-07-12;Chaos Orb;Exalted Orb;0.0125;High
Legacy;2017-07-13;Chaos Orb;Exalted Orb;0.01251;High
Legacy;2017-07-14;Chaos Orb;Exalted Orb;0.01262;High
Legacy;2017-07-15;Chaos Orb;Exalted Orb;0.01262;High
Legacy;2017-07-16;Chaos Orb;Exalted Orb;0.01257;High
Legacy;2017-07-17;Chaos Orb;Exalted Orb;0.01265;High
Legacy;2017-07-18;Chaos Orb;Exalted Orb;0.01266;High
Legacy;2017-07-19;Chaos Orb;Exalted Orb;0.01266;High
Legacy;2017-07-20;Chaos Orb;Exalted Orb;0.01117;High
Legacy;2017-07-21;Chaos Orb;Exalted Orb;0.01182;High
Legacy;2017-07-22;Chaos Orb;Exalted Orb;0.01261;High
Legacy;2017-07-23;Chaos Orb;Exalted Orb;0.01266;High
Legacy;2017-07-24;Chaos Orb;Exalted Orb;0.01262;High
Legacy;2017-07-25;Chaos Orb;Exalted Orb;0.0125;High
Legacy;2017-07-26;Chaos Orb;Exalted Orb;0.01241;High
Legacy;2017-07-27;Chaos Orb;Exalted Orb;0.01227;High
Legacy;2017-07-28;Chaos Orb;Exalted Orb;0.01204;High
Legacy;2017-07-29;Chaos Orb;Exalted Orb;0.01155;High
Legacy;2017-07-30;Chaos Orb;Exalted Orb;0.01126;High
Legacy;2017-07-31;Chaos Orb;Exalted Orb;0.01116;High
Legacy;2017-03-03;Chaos Orb;Scroll of Wisdom;600;Low
Legacy;2017-03-04;Chaos Orb;Scroll of Wisdom;515.8;Low
Legacy;2017-03-05;Chaos Orb;Scroll of Wisdom;206.48534;Low
Legacy;2017-03-06;Chaos Orb;Scroll of Wisdom;118.46414;Medium
Legacy;2017-03-07;Chaos Orb;Scroll of Wisdom;111.76328;Medium
Legacy;2017-03-08;Chaos Orb;Scroll of Wisdom;137.64035;Medium
Legacy;2017-03-09;Chaos Orb;Scroll of Wisdom;123.93729;Medium
Legacy;2017-03-10;Chaos Orb;Scroll of Wisdom;142.35602;Medium
Legacy;2017-03-11;Chaos Orb;Scroll of Wisdom;140.81937;Medium
Legacy;2017-03-12;Chaos Orb;Scroll of Wisdom;149.12241;Low
Legacy;2017-03-13;Chaos Orb;Scroll of Wisdom;155.47198;Medium
Legacy;2017-03-14;Chaos Orb;Scroll of Wisdom;176.18532;Medium
Legacy;2017-03-15;Chaos Orb;Scroll of Wisdom;192.93862;Medium
Legacy;2017-03-16;Chaos Orb;Scroll of Wisdom;201.83579;Low
Legacy;2017-03-17;Chaos Orb;Scroll of Wisdom;194.40721;Medium
Legacy;2017-03-18;Chaos Orb;Scroll of Wisdom;204.76618;Low
Legacy;2017-03-19;Chaos Orb;Scroll of Wisdom;215.98475;Low
Legacy;2017-03-20;Chaos Orb;Scroll of Wisdom;223.74237;Medium
Legacy;2017-03-21;Chaos Orb;Scroll of Wisdom;205.35593;Medium
Legacy;2017-03-22;Chaos Orb;Scroll of Wisdom;206.93552;Low
Legacy;2017-03-23;Chaos Orb;Scroll of Wisdom;235.98333;Low
Legacy;2017-03-24;Chaos Orb;Scroll of Wisdom;224.43625;Low
Legacy;2017-03-25;Chaos Orb;Scroll of Wisdom;223.96949;Medium
Legacy;2017-03-26;Chaos Orb;Scroll of Wisdom;201.36034;Medium
Legacy;2017-03-27;Chaos Orb;Scroll of Wisdom;242.60862;Low
Legacy;2017-03-28;Chaos Orb;Scroll of Wisdom;219.28448;Medium
Legacy;2017-03-29;Chaos Orb;Scroll of Wisdom;218.45693;Medium
Legacy;2017-03-30;Chaos Orb;Scroll of Wisdom;227.68793;Medium
Legacy;2017-03-31;Chaos Orb;Scroll of Wisdom;249.31897;Medium
Legacy;2017-04-01;Chaos Orb;Scroll of Wisdom;235.17586;Medium
Legacy;2017-04-02;Chaos Orb;Scroll of Wisdom;232.5;Medium
Legacy;2017-04-03;Chaos Orb;Scroll of Wisdom;199.91584;Low
Legacy;2017-04-04;Chaos Orb;Scroll of Wisdom;234.14483;Medium
Legacy;2017-04-05;Chaos Orb;Scroll of Wisdom;241.51983;Medium
Legacy;2017-04-06;Chaos Orb;Scroll of Wisdom;265.76552;Low
Legacy;2017-04-07;Chaos Orb;Scroll of Wisdom;312.54237;Low
Legacy;2017-04-08;Chaos Orb;Scroll of Wisdom;298.14483;Low
Legacy;2017-04-09;Chaos Orb;Scroll of Wisdom;265.76724;Medium
Legacy;2017-04-10;Chaos Orb;Scroll of Wisdom;262.06897;Low
Legacy;2017-04-11;Chaos Orb;Scroll of Wisdom;201.13793;Medium
Legacy;2017-04-12;Chaos Orb;Scroll of Wisdom;262.17241;Low
Legacy;2017-04-13;Chaos Orb;Scroll of Wisdom;245.39346;Medium
Legacy;2017-04-14;Chaos Orb;Scroll of Wisdom;232.50909;Low
Legacy;2017-04-15;Chaos Orb;Scroll of Wisdom;244.19;Low
Legacy;2017-04-16;Chaos Orb;Scroll of Wisdom;262.58103;Low
Legacy;2017-04-17;Chaos Orb;Scroll of Wisdom;248.14023;Medium
Legacy;2017-04-18;Chaos Orb;Scroll of Wisdom;233.86441;Medium
Legacy;2017-04-19;Chaos Orb;Scroll of Wisdom;251.83051;Low
Legacy;2017-04-20;Chaos Orb;Scroll of Wisdom;285.69492;Low
Legacy;2017-04-21;Chaos Orb;Scroll of Wisdom;347.79318;Low
Legacy;2017-04-22;Chaos Orb;Scroll of Wisdom;289.53969;Medium
Legacy;2017-04-23;Chaos Orb;Scroll of Wisdom;273.64835;Medium
Legacy;2017-04-24;Chaos Orb;Scroll of Wisdom;306.47458;Low
Legacy;2017-04-25;Chaos Orb;Scroll of Wisdom;297.17797;Medium
Legacy;2017-04-26;Chaos Orb;Scroll of Wisdom;255.58621;Medium
Legacy;2017-04-27;Chaos Orb;Scroll of Wisdom;193.5591;Medium
Legacy;2017-04-28;Chaos Orb;Scroll of Wisdom;273.38987;Low
Legacy;2017-04-29;Chaos Orb;Scroll of Wisdom;321.88793;Low
Legacy;2017-04-30;Chaos Orb;Scroll of Wisdom;292.86875;Low
Legacy;2017-05-01;Chaos Orb;Scroll of Wisdom;245.59497;Low
Legacy;2017-05-02;Chaos Orb;Scroll of Wisdom;274.37414;Low
Legacy;2017-05-03;Chaos Orb;Scroll of Wisdom;282.09524;Low
Legacy;2017-05-04;Chaos Orb;Scroll of Wisdom;276.61207;Low
Legacy;2017-05-05;Chaos Orb;Scroll of Wisdom;303.48039;Low
Legacy;2017-05-06;Chaos Orb;Scroll of Wisdom;307.54098;Low
Legacy;2017-05-07;Chaos Orb;Scroll of Wisdom;308.5283;Low
Legacy;2017-05-08;Chaos Orb;Scroll of Wisdom;310.87179;Low
Legacy;2017-05-09;Chaos Orb;Scroll of Wisdom;300.36207;Low
Legacy;2017-05-10;Chaos Orb;Scroll of Wisdom;264.28819;Low
Legacy;2017-05-11;Chaos Orb;Scroll of Wisdom;304.58621;Low
Legacy;2017-05-12;Chaos Orb;Scroll of Wisdom;249.01695;Low
Legacy;2017-05-13;Chaos Orb;Scroll of Wisdom;260.23401;Low
Legacy;2017-05-14;Chaos Orb;Scroll of Wisdom;303.45345;Low
Legacy;2017-05-15;Chaos Orb;Scroll of Wisdom;309.33333;Low
Legacy;2017-05-16;Chaos Orb;Scroll of Wisdom;287.82353;Low
Legacy;2017-05-17;Chaos Orb;Scroll of Wisdom;316.48276;Low
Legacy;2017-05-18;Chaos Orb;Scroll of Wisdom;257.2;Low
Legacy;2017-05-19;Chaos Orb;Scroll of Wisdom;280.58333;Low
Legacy;2017-05-20;Chaos Orb;Scroll of Wisdom;289.25;Low
Legacy;2017-05-21;Chaos Orb;Scroll of Wisdom;304.85714;Low
Legacy;2017-05-22;Chaos Orb;Scroll of Wisdom;259.01744;Low
Legacy;2017-05-23;Chaos Orb;Scroll of Wisdom;267.11864;Low
Legacy;2017-05-24;Chaos Orb;Scroll of Wisdom;252.61966;Low
Legacy;2017-05-25;Chaos Orb;Scroll of Wisdom;281.83085;Low
Legacy;2017-05-26;Chaos Orb;Scroll of Wisdom;226.82203;Low
Legacy;2017-05-27;Chaos Orb;Scroll of Wisdom;132;Low
Legacy;2017-05-28;Chaos Orb;Scroll of Wisdom;272.88136;Low
Legacy;2017-05-29;Chaos Orb;Scroll of Wisdom;252.20339;Low
Legacy;2017-05-30;Chaos Orb;Scroll of Wisdom;240.66102;Low
Legacy;2017-05-31;Chaos Orb;Scroll of Wisdom;278.34483;Low
Legacy;2017-06-01;Chaos Orb;Scroll of Wisdom;272.35593;Low
Legacy;2017-06-02;Chaos Orb;Scroll of Wisdom;274.05769;Low
Legacy;2017-06-03;Chaos Orb;Scroll of Wisdom;223.67797;Low
Legacy;2017-06-04;Chaos Orb;Scroll of Wisdom;227.90909;Low
Legacy;2017-06-05;Chaos Orb;Scroll of Wisdom;221.86896;Low
Legacy;2017-06-06;Chaos Orb;Scroll of Wisdom;281.91489;Low
Legacy;2017-06-07;Chaos Orb;Scroll of Wisdom;309.04762;Low
Legacy;2017-06-08;Chaos Orb;Scroll of Wisdom;323.27119;Low
Legacy;2017-06-09;Chaos Orb;Scroll of Wisdom;230;Low
Legacy;2017-06-10;Chaos Orb;Scroll of Wisdom;298.125;Low
Legacy;2017-06-12;Chaos Orb;Scroll of Wisdom;335.53846;Low
Legacy;2017-06-13;Chaos Orb;Scroll of Wisdom;211.8;Low
Legacy;2017-06-14;Chaos Orb;Scroll of Wisdom;251.78947;Low
Legacy;2017-06-15;Chaos Orb;Scroll of Wisdom;300;Low
Legacy;2017-06-16;Chaos Orb;Scroll of Wisdom;263.98065;Low
Legacy;2017-06-17;Chaos Orb;Scroll of Wisdom;358.87222;Low
Legacy;2017-06-18;Chaos Orb;Scroll of Wisdom;324;Low
Legacy;2017-06-19;Chaos Orb;Scroll of Wisdom;331.33333;Low
Legacy;2017-06-20;Chaos Orb;Scroll of Wisdom;360.4;Low
Legacy;2017-06-21;Chaos Orb;Scroll of Wisdom;392.16923;Low
Legacy;2017-06-22;Chaos Orb;Scroll of Wisdom;339.23756;Low
Legacy;2017-06-23;Chaos Orb;Scroll of Wisdom;327.48485;Low
Legacy;2017-06-24;Chaos Orb;Scroll of Wisdom;270.62564;Low
Legacy;2017-06-25;Chaos Orb;Scroll of Wisdom;363.5725;Low
Legacy;2017-06-26;Chaos Orb;Scroll of Wisdom;314.28571;Low
Legacy;2017-06-27;Chaos Orb;Scroll of Wisdom;313.7;Low
Legacy;2017-06-28;Chaos Orb;Scroll of Wisdom;312.30952;Low
Legacy;2017-06-29;Chaos Orb;Scroll of Wisdom;299.88;Low
Legacy;2017-06-30;Chaos Orb;Scroll of Wisdom;350.83636;Low
Legacy;2017-07-01;Chaos Orb;Scroll of Wisdom;377.18696;Low
Legacy;2017-07-02;Chaos Orb;Scroll of Wisdom;400;Low
Legacy;2017-07-03;Chaos Orb;Scroll of Wisdom;370;Low
Legacy;2017-07-04;Chaos Orb;Scroll of Wisdom;307.2;Low
Legacy;2017-07-05;Chaos Orb;Scroll of Wisdom;211.64286;Low
Legacy;2017-07-06;Chaos Orb;Scroll of Wisdom;261.92857;Low
Legacy;2017-07-07;Chaos Orb;Scroll of Wisdom;1000;Low
Legacy;2017-07-08;Chaos Orb;Scroll of Wisdom;1000;Low
Legacy;2017-07-09;Chaos Orb;Scroll of Wisdom;413.75;Low
Legacy;2017-07-10;Chaos Orb;Scroll of Wisdom;409.25926;Low
Legacy;2017-07-11;Chaos Orb;Scroll of Wisdom;310;Low
Legacy;2017-07-12;Chaos Orb;Scroll of Wisdom;326.95;Low
Legacy;2017-07-13;Chaos Orb;Scroll of Wisdom;313.4875;Low
Legacy;2017-07-14;Chaos Orb;Scroll of Wisdom;398.21795;Low
Legacy;2017-07-15;Chaos Orb;Scroll of Wisdom;400;Low
Legacy;2017-07-16;Chaos Orb;Scroll of Wisdom;400;Low
Legacy;2017-07-22;Chaos Orb;Scroll of Wisdom;500;Low
Legacy;2017-07-23;Chaos Orb;Scroll of Wisdom;386;Low
Legacy;2017-07-24;Chaos Orb;Scroll of Wisdom;300;Low
Legacy;2017-07-26;Chaos Orb;Scroll of Wisdom;520;Low
Legacy;2017-07-27;Chaos Orb;Scroll of Wisdom;545.76923;Low
Legacy;2017-07-28;Chaos Orb;Scroll of Wisdom;300;Low
Legacy;2017-07-29;Chaos Orb;Scroll of Wisdom;300;Low
Legacy;2017-07-30;Chaos Orb;Scroll of Wisdom;300;Low
Legacy;2017-03-03;Chaos Orb;Orb of Alchemy;3.4;Low
Legacy;2017-03-04;Chaos Orb;Orb of Alchemy;5.505;High
Legacy;2017-03-05;Chaos Orb;Orb of Alchemy;6.78362;High
Legacy;2017-03-06;Chaos Orb;Orb of Alchemy;4.89579;High
Legacy;2017-03-07;Chaos Orb;Orb of Alchemy;4.08784;High
Legacy;2017-03-08;Chaos Orb;Orb of Alchemy;3.61614;High
Legacy;2017-03-09;Chaos Orb;Orb of Alchemy;3.3091;High
Legacy;2017-03-10;Chaos Orb;Orb of Alchemy;3.09277;High
Legacy;2017-03-11;Chaos Orb;Orb of Alchemy;3.03067;High
Legacy;2017-03-12;Chaos Orb;Orb of Alchemy;2.95848;High
Legacy;2017-03-13;Chaos Orb;Orb of Alchemy;2.98009;High
Legacy;2017-03-14;Chaos Orb;Orb of Alchemy;2.99325;High
Legacy;2017-03-15;Chaos Orb;Orb of Alchemy;3.03776;High
Legacy;2017-03-16;Chaos Orb;Orb of Alchemy;3.00982;High
Legacy;2017-03-17;Chaos Orb;Orb of Alchemy;3.03498;High
Legacy;2017-03-18;Chaos Orb;Orb of Alchemy;3.04315;High
Legacy;2017-03-19;Chaos Orb;Orb of Alchemy;3.13538;High
Legacy;2017-03-20;Chaos Orb;Orb of Alchemy;3.13708;High
Legacy;2017-03-21;Chaos Orb;Orb of Alchemy;3.20897;High
Legacy;2017-03-22;Chaos Orb;Orb of Alchemy;3.30531;High
Legacy;2017-03-23;Chaos Orb;Orb of Alchemy;3.34525;High
Legacy;2017-03-24;Chaos Orb;Orb of Alchemy;3.39043;High
Legacy;2017-03-25;Chaos Orb;Orb of Alchemy;3.4;High
Legacy;2017-03-26;Chaos Orb;Orb of Alchemy;3.40103;High
Legacy;2017-03-27;Chaos Orb;Orb of Alchemy;3.4;High
Legacy;2017-03-28;Chaos Orb;Orb of Alchemy;3.39948;High
Legacy;2017-03-29;Chaos Orb;Orb of Alchemy;3.40526;High
Legacy;2017-03-30;Chaos Orb;Orb of Alchemy;3.46595;High
Legacy;2017-03-31;Chaos Orb;Orb of Alchemy;3.50371;High
Legacy;2017-04-01;Chaos Orb;Orb of Alchemy;3.57253;High
Legacy;2017-04-02;Chaos Orb;Orb of Alchemy;3.56857;High
Legacy;2017-04-03;Chaos Orb;Orb of Alchemy;3.55754;High
Legacy;2017-04-04;Chaos Orb;Orb of Alchemy;3.62397;High
Legacy;2017-04-05;Chaos Orb;Orb of Alchemy;3.74828;High
Legacy;2017-04-06;Chaos Orb;Orb of Alchemy;3.69888;High
Legacy;2017-04-07;Chaos Orb;Orb of Alchemy;3.90037;High
Legacy;2017-04-08;Chaos Orb;Orb of Alchemy;3.8328;High
Legacy;2017-04-09;Chaos Orb;Orb of Alchemy;3.65497;High
Legacy;2017-04-10;Chaos Orb;Orb of Alchemy;3.5776;High
Legacy;2017-04-11;Chaos Orb;Orb of Alchemy;3.55667;High
Legacy;2017-04-12;Chaos Orb;Orb of Alchemy;3.46876;High
Legacy;2017-04-13;Chaos Orb;Orb of Alchemy;3.37051;High
Legacy;2017-04-14;Chaos Orb;Orb of Alchemy;3.31103;High
Legacy;2017-04-15;Chaos Orb;Orb of Alchemy;3.27924;High
Legacy;2017-04-16;Chaos Orb;Orb of Alchemy;3.16448;High
Legacy;2017-04-17;Chaos Orb;Orb of Alchemy;3.05138;High
Legacy;2017-04-18;Chaos Orb;Orb of Alchemy;3.14555;High
