League;Date;Get;Pay;Value;Confidence
Bestiary;2018-03-08;Chaos Orb;Regal Orb;0.83284;High
Bestiary;2018-03-09;Chaos Orb;Regal Orb;0.92509;High
Bestiary;2018-03-10;Chaos Orb;Regal Orb;1;High
Bestiary;2018-03-11;Chaos Orb;Regal Orb;1;High
Bestiary;2018-03-12;Chaos Orb;Regal Orb;1;High
Bestiary;2018-03-13;Chaos Orb;Regal Orb;1;High
Bestiary;2018-03-14;Chaos Orb;Regal Orb;0.95688;High
Bestiary;2018-03-15;Chaos Orb;Regal Orb;0.89821;High
Bestiary;2018-03-16;Chaos Orb;Regal Orb;0.89161;High
Bestiary;2018-03-17;Chaos Orb;Regal Orb;0.90226;High
Bestiary;2018-03-18;Chaos Orb;Regal Orb;0.9887;High
Bestiary;2018-03-19;Chaos Orb;Regal Orb;1.01671;High
Bestiary;2018-03-20;Chaos Orb;Regal Orb;1.04006;High
Bestiary;2018-03-21;Chaos Orb;Regal Orb;1.07489;High
Bestiary;2018-03-22;Chaos Orb;Regal Orb;1.07982;High
Bestiary;2018-03-23;Chaos Orb;Regal Orb;1.09994;High
Bestiary;2018-03-24;Chaos Orb;Regal Orb;1.10198;High
Bestiary;2018-03-25;Chaos Orb;Regal Orb;1.14687;High
Bestiary;2018-03-26;Chaos Orb;Regal Orb;1.2;High
Bestiary;2018-03-27;Chaos Orb;Regal Orb;1.19826;High
Bestiary;2018-03-28;Chaos Orb;Regal Orb;1.2;High
Bestiary;2018-03-29;Chaos Orb;Regal Orb;1.19842;High
Bestiary;2018-03-30;Chaos Orb;Regal Orb;1.2;High
Bestiary;2018-03-31;Chaos Orb;Regal Orb;1.19377;High
Bestiary;2018-04-01;Chaos Orb;Regal Orb;1.19984;High
Bestiary;2018-04-02;Chaos Orb;Regal Orb;1.19783;High
Bestiary;2018-04-03;Chaos Orb;Regal Orb;1.19951;High
Bestiary;2018-04-04;Chaos Orb;Regal Orb;1.19997;High
Bestiary;2018-04-05;Chaos Orb;Regal Orb;1.2;High
Bestiary;2018-04-06;Chaos Orb;Regal Orb;1.19018;High
Bestiary;2018-04-07;Chaos Orb;Regal Orb;1.1967;High
Bestiary;2018-04-08;Chaos Orb;Regal Orb;1.19894;High
Bestiary;2018-04-09;Chaos Orb;Regal Orb;1.19987;High
Bestiary;2018-04-10;Chaos Orb;Regal Orb;1.2;High
Bestiary;2018-04-11;Chaos Orb;Regal Orb;1.2;High
Bestiary;2018-04-12;Chaos Orb;Regal Orb;1.2;High
Bestiary;2018-04-13;Chaos Orb;Regal Orb;1.2048;High
Bestiary;2018-04-14;Chaos Orb;Regal Orb;1.282;High
Bestiary;2018-04-15;Chaos Orb;Regal Orb;1.3;High
Bestiary;2018-04-16;Chaos Orb;Regal Orb;1.3;High
Bestiary;2018-04-17;Chaos Orb;Regal Orb;1.29942;High
Bestiary;2018-04-18;Chaos Orb;Regal Orb;1.2988;High
Bestiary;2018-04-19;Chaos Orb;Regal Orb;1.29659;High
Bestiary;2018-04-20;Chaos Orb;Regal Orb;1.29847;High
Bestiary;2018-04-21;Chaos Orb;Regal Orb;1.2929;High
Bestiary;2018-04-22;Chaos Orb;Regal Orb;1.29842;High
Bestiary;2018-04-23;Chaos Orb;Regal Orb;1.29014;High
Bestiary;2018-04-24;Chaos Orb;Regal Orb;1.28016;High
Bestiary;2018-04-25;Chaos Orb;Regal Orb;1.26175;High
Bestiary;2018-04-26;Chaos Orb;Regal Orb;1.25684;High
Bestiary;2018-04-27;Chaos Orb;Regal Orb;1.24164;High
Bestiary;2018-04-28;Chaos Orb;Regal Orb;1.25;High
Bestiary;2018-04-29;Chaos Orb;Regal Orb;1.25;High
Bestiary;2018-04-30;Chaos Orb;Regal Orb;1.25;High
Bestiary;2018-05-01;Chaos Orb;Regal Orb;1.25;High
Bestiary;2018-05-02;Chaos Orb;Regal Orb;1.25;High
Bestiary;2018-05-03;Chaos Orb;Regal Orb;1.25;High
Bestiary;2018-05-04;Chaos Orb;Regal Orb;1.24996;High
Bestiary;2018-05-05;Chaos Orb;Regal Orb;1.29031;High
Bestiary;2018-05-06;Chaos Orb;Regal Orb;1.3;High
Bestiary;2018-05-07;Chaos Orb;Regal Orb;1.39883;High
Bestiary;2018-05-08;Chaos Orb;Regal Orb;1.45624;High
Bestiary;2018-05-09;Chaos Orb;Regal Orb;1.47761;High
Bestiary;2018-05-10;Chaos Orb;Regal Orb;1.5;High
Bestiary;2018-05-11;Chaos Orb;Regal Orb;1.6207;High
Bestiary;2018-05-12;Chaos Orb;Regal Orb;1.59464;High
Bestiary;2018-05-13;Chaos Orb;Regal Orb;1.62515;High
Bestiary;2018-05-14;Chaos Orb;Regal Orb;1.49974;High
Bestiary;2018-05-15;Chaos Orb;Regal Orb;1.90305;High
Bestiary;2018-05-16;Chaos Orb;Regal Orb;1.794;High
Bestiary;2018-05-17;Chaos Orb;Regal Orb;1.94839;High
Bestiary;2018-05-18;Chaos Orb;Regal Orb;1.74523;High
Bestiary;2018-05-19;Chaos Orb;Regal Orb;1.72865;High
Bestiary;2018-05-20;Chaos Orb;Regal Orb;1.63699;High
Bestiary;2018-05-21;Chaos Orb;Regal Orb;1.56042;High
Bestiary;2018-05-22;Chaos Orb;Regal Orb;1.5;High
Bestiary;2018-05-23;Chaos Orb;Regal Orb;1.3199;High
Bestiary;2018-05-24;Chaos Orb;Regal Orb;1.4;High
Bestiary;2018-05-25;Chaos Orb;Regal Orb;1.5;High
Bestiary;2018-05-26;Chaos Orb;Regal Orb;1.48531;High
Bestiary;2018-05-27;Chaos Orb;Regal Orb;1.5;High
Bestiary;2018-05-28;Chaos Orb;Regal Orb;1.5;High
Bestiary;2018-03-03;Sacrifice at Dawn;Chaos Orb;1.0021;High
Bestiary;2018-03-04;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-05;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-06;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-07;Sacrifice at Dawn;Chaos Orb;0.9548;High
Bestiary;2018-03-08;Sacrifice at Dawn;Chaos Orb;0.98194;High
Bestiary;2018-03-09;Sacrifice at Dawn;Chaos Orb;0.98521;High
Bestiary;2018-03-10;Sacrifice at Dawn;Chaos Orb;0.99395;High
Bestiary;2018-03-11;Sacrifice at Dawn;Chaos Orb;0.95741;High
Bestiary;2018-03-12;Sacrifice at Dawn;Chaos Orb;0.98576;High
Bestiary;2018-03-13;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-14;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-15;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-16;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-17;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-18;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-19;Sacrifice at Dawn;Chaos Orb;0.9995;High
Bestiary;2018-03-20;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-21;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-22;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-23;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-24;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-25;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-26;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-27;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-28;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-29;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-30;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-31;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-01;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-02;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-03;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-04;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-05;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-06;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-07;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-08;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-09;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-10;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-11;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-12;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-13;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-14;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-15;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-16;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-17;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-18;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-19;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-20;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-21;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-22;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-23;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-24;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-25;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-26;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-27;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-28;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-29;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-04-30;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-01;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-02;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-03;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-04;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-05;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-06;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-07;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-08;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-09;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-10;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-11;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-12;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-13;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-14;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-15;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-16;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-17;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-18;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-19;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-20;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-21;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-22;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-23;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-24;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-25;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-26;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-27;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-05-28;Sacrifice at Dawn;Chaos Orb;1;High
Bestiary;2018-03-03;Sacrifice at Noon;Chaos Orb;1.00417;High
Bestiary;2018-03-04;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-05;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-06;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-07;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-08;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-09;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-10;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-11;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-12;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-13;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-14;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-15;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-16;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-17;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-18;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-19;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-20;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-21;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-22;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-23;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-24;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-25;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-26;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-27;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-28;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-29;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-30;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-31;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-01;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-02;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-03;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-04;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-05;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-06;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-07;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-08;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-09;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-10;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-11;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-12;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-13;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-14;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-15;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-16;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-17;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-18;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-19;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-20;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-21;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-22;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-23;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-24;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-25;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-26;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-27;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-28;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-29;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-04-30;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-01;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-02;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-03;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-04;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-05;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-06;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-07;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-08;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-09;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-10;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-11;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-12;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-13;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-14;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-15;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-16;Sacrifice at Noon;Chaos Orb;2;High
Bestiary;2018-05-17;Sacrifice at Noon;Chaos Orb;1.47288;High
Bestiary;2018-05-18;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-19;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-20;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-21;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-22;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-23;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-24;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-25;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-26;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-27;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-05-28;Sacrifice at Noon;Chaos Orb;1;High
Bestiary;2018-03-03;Chaos Orb;Vaal Orb;4.30454;Medium
Bestiary;2018-03-04;Chaos Orb;Vaal Orb;2.94167;High
Bestiary;2018-03-05;Chaos Orb;Vaal Orb;1.79983;High
Bestiary;2018-03-06;Chaos Orb;Vaal Orb;1.41529;High
Bestiary;2018-03-07;Chaos Orb;Vaal Orb;1.27157;High
Bestiary;2018-03-08;Chaos Orb;Vaal Orb;1.25;High
Bestiary;2018-03-09;Chaos Orb;Vaal Orb;1.24704;High
Bestiary;2018-03-10;Chaos Orb;Vaal Orb;1.15815;High
Bestiary;2018-03-11;Chaos Orb;Vaal Orb;1.09991;High
Bestiary;2018-03-12;Chaos Orb;Vaal Orb;1.1;High
Bestiary;2018-03-13;Chaos Orb;Vaal Orb;1.09451;High
Bestiary;2018-03-14;Chaos Orb;Vaal Orb;1.09313;High
Bestiary;2018-03-15;Chaos Orb;Vaal Orb;1.09143;High
Bestiary;2018-03-16;Chaos Orb;Vaal Orb;1.08061;High
Bestiary;2018-03-17;Chaos Orb;Vaal Orb;1.04743;High
Bestiary;2018-03-18;Chaos Orb;Vaal Orb;1.03662;High
Bestiary;2018-03-19;Chaos Orb;Vaal Orb;1.00156;High
Bestiary;2018-03-20;Chaos Orb;Vaal Orb;1.0033;High
Bestiary;2018-03-21;Chaos Orb;Vaal Orb;1.0016;High
Bestiary;2018-03-22;Chaos Orb;Vaal Orb;0.99987;High
Bestiary;2018-03-23;Chaos Orb;Vaal Orb;0.9958;High
Bestiary;2018-03-24;Chaos Orb;Vaal Orb;0.92232;High
Bestiary;2018-03-25;Chaos Orb;Vaal Orb;0.88612;High
Bestiary;2018-03-26;Chaos Orb;Vaal Orb;0.71181;High
Bestiary;2018-03-27;Chaos Orb;Vaal Orb;0.66849;High
Bestiary;2018-03-28;Chaos Orb;Vaal Orb;0.70632;High
Bestiary;2018-03-29;Chaos Orb;Vaal Orb;0.71428;High
Bestiary;2018-03-30;Chaos Orb;Vaal Orb;0.71429;High
Bestiary;2018-03-31;Chaos Orb;Vaal Orb;0.71696;High
Bestiary;2018-04-01;Chaos Orb;Vaal Orb;0.71314;High
Bestiary;2018-04-02;Chaos Orb;Vaal Orb;0.66564;High
Bestiary;2018-04-03;Chaos Orb;Vaal Orb;0.66551;High
Bestiary;2018-04-04;Chaos Orb;Vaal Orb;0.66299;High
Bestiary;2018-04-05;Chaos Orb;Vaal Orb;0.65879;High
Bestiary;2018-04-06;Chaos Orb;Vaal Orb;0.65487;High
Bestiary;2018-04-07;Chaos Orb;Vaal Orb;0.65101;High
Bestiary;2018-04-08;Chaos Orb;Vaal Orb;0.62798;High
Bestiary;2018-04-09;Chaos Orb;Vaal Orb;0.62586;High
Bestiary;2018-04-10;Chaos Orb;Vaal Orb;0.62967;High
Bestiary;2018-04-11;Chaos Orb;Vaal Orb;0.62656;High
Bestiary;2018-04-12;Chaos Orb;Vaal Orb;0.62494;High
Bestiary;2018-04-13;Chaos Orb;Vaal Orb;0.62692;High
Bestiary;2018-04-14;Chaos Orb;Vaal Orb;0.65454;High
Bestiary;2018-04-15;Chaos Orb;Vaal Orb;0.66427;High
Bestiary;2018-04-16;Chaos Orb;Vaal Orb;0.66667;High
Bestiary;2018-04-17;Chaos Orb;Vaal Orb;0.66667;High
Bestiary;2018-04-18;Chaos Orb;Vaal Orb;0.66667;High
Bestiary;2018-04-19;Chaos Orb;Vaal Orb;0.66571;High
Bestiary;2018-04-20;Chaos Orb;Vaal Orb;0.66667;High
Bestiary;2018-04-21;Chaos Orb;Vaal Orb;0.66256;High
Bestiary;2018-04-22;Chaos Orb;Vaal Orb;0.663;High
Bestiary;2018-04-23;Chaos Orb;Vaal Orb;0.65344;High
Bestiary;2018-04-24;Chaos Orb;Vaal Orb;0.64372;High
Bestiary;2018-04-25;Chaos Orb;Vaal Orb;0.64186;High
Bestiary;2018-04-26;Chaos Orb;Vaal Orb;0.64693;High
Bestiary;2018-04-27;Chaos Orb;Vaal Orb;0.6452;High
Bestiary;2018-04-28;Chaos Orb;Vaal Orb;0.625;High
Bestiary;2018-04-29;Chaos Orb;Vaal Orb;0.625;High
Bestiary;2018-04-30;Chaos Orb;Vaal Orb;0.625;High
Bestiary;2018-05-01;Chaos Orb;Vaal Orb;0.63332;High
Bestiary;2018-05-02;Chaos Orb;Vaal Orb;0.64692;High
Bestiary;2018-05-03;Chaos Orb;Vaal Orb;0.66315;High
Bestiary;2018-05-04;Chaos Orb;Vaal Orb;0.66667;High
Bestiary;2018-05-05;Chaos Orb;Vaal Orb;0.66667;High
Bestiary;2018-05-06;Chaos Orb;Vaal Orb;0.66667;High
Bestiary;2018-05-07;Chaos Orb;Vaal Orb;0.66667;High
Bestiary;2018-05-08;Chaos Orb;Vaal Orb;0.67661;High
Bestiary;2018-05-09;Chaos Orb;Vaal Orb;0.67739;High
Bestiary;2018-05-10;Chaos Orb;Vaal Orb;0.69616;High
Bestiary;2018-05-11;Chaos Orb;Vaal Orb;0.73833;High
Bestiary;2018-05-12;Chaos Orb;Vaal Orb;0.8247;High
Bestiary;2018-05-13;Chaos Orb;Vaal Orb;0.8445;High
Bestiary;2018-05-14;Chaos Orb;Vaal Orb;0.90909;High
Bestiary;2018-05-15;Chaos Orb;Vaal Orb;0.90909;High
Bestiary;2018-05-16;Chaos Orb;Vaal Orb;0.911;High
Bestiary;2018-05-17;Chaos Orb;Vaal Orb;0.94704;High
Bestiary;2018-05-18;Chaos Orb;Vaal Orb;0.92035;High
Bestiary;2018-05-19;Chaos Orb;Vaal Orb;0.90909;High
Bestiary;2018-05-20;Chaos Orb;Vaal Orb;0.85396;High
Bestiary;2018-05-21;Chaos Orb;Vaal Orb;0.83333;High
Bestiary;2018-05-22;Chaos Orb;Vaal Orb;0.79989;High
Bestiary;2018-05-23;Chaos Orb;Vaal Orb;0.75;High
Bestiary;2018-05-24;Chaos Orb;Vaal Orb;0.76923;High
Bestiary;2018-05-25;Chaos Orb;Vaal Orb;0.8;High
Bestiary;2018-05-26;Chaos Orb;Vaal Orb;0.83333;High
Bestiary;2018-05-27;Chaos Orb;Vaal Orb;0.83333;High
Bestiary;2018-05-28;Chaos Orb;Vaal Orb;0.83333;High
Bestiary;2018-03-03;Chaos Orb;Orb of Chance;12.84129;Medium
Bestiary;2018-03-04;Chaos Orb;Orb of Chance;8.82493;High
Bestiary;2018-03-05;Chaos Orb;Orb of Chance;7.6824;High
Bestiary;2018-03-06;Chaos Orb;Orb of Chance;7.429;High
Bestiary;2018-03-07;Chaos Orb;Orb of Chance;7.6254;High
Bestiary;2018-03-08;Chaos Orb;Orb of Chance;7.84861;High
Bestiary;2018-03-09;Chaos Orb;Orb of Chance;7.94281;High
Bestiary;2018-03-10;Chaos Orb;Orb of Chance;8;High
Bestiary;2018-03-11;Chaos Orb;Orb of Chance;7.95549;High
Bestiary;2018-03-12;Chaos Orb;Orb of Chance;7.99732;High
Bestiary;2018-03-13;Chaos Orb;Orb of Chance;8.0037;High
Bestiary;2018-03-14;Chaos Orb;Orb of Chance;7.77432;High
Bestiary;2018-03-15;Chaos Orb;Orb of Chance;7.64893;High
Bestiary;2018-03-16;Chaos Orb;Orb of Chance;7.66275;High
Bestiary;2018-03-17;Chaos Orb;Orb of Chance;7.55986;High
Bestiary;2018-03-18;Chaos Orb;Orb of Chance;7.76719;High
Bestiary;2018-03-19;Chaos Orb;Orb of Chance;7.95331;High
Bestiary;2018-03-20;Chaos Orb;Orb of Chance;8.0171;High
Bestiary;2018-03-21;Chaos Orb;Orb of Chance;8.54169;High
Bestiary;2018-03-22;Chaos Orb;Orb of Chance;8.98552;High
Bestiary;2018-03-23;Chaos Orb;Orb of Chance;9.25431;High
Bestiary;2018-03-24;Chaos Orb;Orb of Chance;9.4802;High
Bestiary;2018-03-25;Chaos Orb;Orb of Chance;9.73338;High
Bestiary;2018-03-26;Chaos Orb;Orb of Chance;9.91128;High
Bestiary;2018-03-27;Chaos Orb;Orb of Chance;9.99125;High
Bestiary;2018-03-28;Chaos Orb;Orb of Chance;9.99339;High
Bestiary;2018-03-29;Chaos Orb;Orb of Chance;9.98916;High
Bestiary;2018-03-30;Chaos Orb;Orb of Chance;9.99663;High
Bestiary;2018-03-31;Chaos Orb;Orb of Chance;10;High
Bestiary;2018-04-01;Chaos Orb;Orb of Chance;10;High
Bestiary;2018-04-02;Chaos Orb;Orb of Chance;9.9996;High
Bestiary;2018-04-03;Chaos Orb;Orb of Chance;9.99373;High
Bestiary;2018-04-04;Chaos Orb;Orb of Chance;9.97997;High
Bestiary;2018-04-05;Chaos Orb;Orb of Chance;9.93215;High
Bestiary;2018-04-06;Chaos Orb;Orb of Chance;9.84638;High
Bestiary;2018-04-07;Chaos Orb;Orb of Chance;9.68289;High
Bestiary;2018-04-08;Chaos Orb;Orb of Chance;9.68684;High
Bestiary;2018-04-09;Chaos Orb;Orb of Chance;9.60775;High
Bestiary;2018-04-10;Chaos Orb;Orb of Chance;9.5;High
Bestiary;2018-04-11;Chaos Orb;Orb of Chance;9.25309;High
Bestiary;2018-04-12;Chaos Orb;Orb of Chance;9.07488;High
Bestiary;2018-04-13;Chaos Orb;Orb of Chance;9.01421;High
Bestiary;2018-04-14;Chaos Orb;Orb of Chance;9.49377;High
Bestiary;2018-04-15;Chaos Orb;Orb of Chance;9.82838;High
Bestiary;2018-04-16;Chaos Orb;Orb of Chance;9.81584;High
